,userId,movieId,Predict_Rating,rating,timestamp
54,4123.0,660.0,3.717921495437622,,
55,4123.0,985.0,3.3766276836395264,,
56,4123.0,896.0,3.3555469512939453,,
57,4123.0,996.0,3.3538880348205566,,
58,4123.0,931.0,3.345982074737549,,
59,4123.0,612.0,3.3286972045898438,,
60,19421.0,134.0,4.222015857696533,,
61,19421.0,118.0,4.01534366607666,,
62,19421.0,756.0,3.983142614364624,,
63,19421.0,109.0,3.7202200889587402,,
64,19421.0,811.0,3.676650047302246,,
65,19421.0,397.0,3.495229721069336,,
66,19421.0,283.0,3.464583158493042,,
67,19421.0,558.0,3.464583158493042,,
68,19421.0,211.0,3.464583158493042,,
69,19421.0,491.0,3.407644271850586,,
70,17056.0,479.0,3.739260196685791,,
71,17056.0,925.0,3.6112403869628906,,
72,17056.0,21.0,3.464583158493042,4.5,1142413043.0
73,17056.0,621.0,3.464583158493042,,
74,17056.0,920.0,3.464583158493042,3.0,1133312990.0
75,17056.0,937.0,3.464583158493042,,
76,17056.0,214.0,3.464583158493042,,
77,17056.0,923.0,3.464583158493042,3.5,1133300126.0
78,17056.0,707.0,3.464583158493042,,
79,17056.0,343.0,3.464583158493042,,
80,12818.0,100.0,4.37648868560791,,
81,12818.0,66.0,4.336471080780029,,
82,12818.0,101.0,4.2701873779296875,,
83,12818.0,4.0,4.224115371704102,,
84,12818.0,314.0,4.197268486022949,,
85,12818.0,304.0,4.193349838256836,,
86,12818.0,59.0,4.108467102050781,,
87,12818.0,430.0,4.083607196807861,,
88,12818.0,322.0,3.9351537227630615,,
89,12818.0,21.0,3.8846311569213867,,
90,4853.0,479.0,3.5821149349212646,,
91,4853.0,2.0,3.5039472579956055,3.0,1484627889.0
92,4853.0,73.0,3.464583158493042,,
93,4853.0,505.0,3.464583158493042,,
94,4853.0,737.0,3.4365596771240234,,
95,4853.0,664.0,3.418590545654297,,
96,4853.0,778.0,3.373141288757324,3.0,1484715887.0
97,4853.0,953.0,3.315077066421509,5.0,1484607980.0
98,4853.0,954.0,3.296325922012329,,
99,4853.0,196.0,3.295173406600952,,
100,8040.0,66.0,3.921933650970459,,
101,8040.0,857.0,3.8532567024230957,,
102,8040.0,141.0,3.8167548179626465,,
103,8040.0,957.0,3.765603542327881,,
104,8040.0,184.0,3.7434728145599365,,
105,8040.0,733.0,3.708988904953003,2.5,1486704866.0
106,8040.0,559.0,3.6881768703460693,,
107,8040.0,328.0,3.662466049194336,,
108,8040.0,331.0,3.641489028930664,,
109,8040.0,809.0,3.620896577835083,,
110,5751.0,95.0,4.451918601989746,2.0,1289274813.0
111,5751.0,207.0,4.252356052398682,3.0,955476117.0
112,5751.0,120.0,4.230514049530029,,
113,5751.0,314.0,4.114141464233398,,
114,5751.0,580.0,4.08745813369751,,
115,5751.0,771.0,4.029374122619629,,
116,5751.0,807.0,4.028209686279297,,
117,5751.0,817.0,4.0196213722229,,
118,5751.0,152.0,3.9364330768585205,,
119,5751.0,556.0,3.863447904586792,,
120,12305.0,594.0,4.077158451080322,4.0,974911503.0
121,12305.0,136.0,4.069083213806152,,
122,12305.0,401.0,4.041614055633545,,
123,12305.0,948.0,3.9501101970672607,,
124,12305.0,844.0,3.9077212810516357,,
125,12305.0,823.0,3.826169967651367,,
126,12305.0,612.0,3.7457456588745117,,
127,12305.0,82.0,3.668727159500122,,
128,12305.0,769.0,3.6544454097747803,,
129,12305.0,40.0,3.5111491680145264,,
130,7444.0,131.0,3.760040760040283,,
131,7444.0,212.0,3.7384495735168457,,
132,7444.0,479.0,3.7376065254211426,,
133,7444.0,384.0,3.7356839179992676,,
134,7444.0,141.0,3.5966811180114746,,
135,7444.0,559.0,3.4473631381988525,,
136,7444.0,114.0,3.39042067527771,,
137,7444.0,288.0,3.2686421871185303,4.0,1226696127.0
138,7444.0,281.0,3.2415833473205566,,
139,7444.0,243.0,3.044093608856201,,
140,4934.0,101.0,3.954033613204956,,
141,4934.0,3.0,3.8661556243896484,,
142,4934.0,660.0,3.859896421432495,,
143,4934.0,700.0,3.81831693649292,,
144,4934.0,201.0,3.766134023666382,,
145,4934.0,823.0,3.699169158935547,,
146,4934.0,144.0,3.600898027420044,4.0,940853781.0
147,4934.0,774.0,3.52063250541687,,
148,4934.0,313.0,3.4311256408691406,,
149,4934.0,480.0,3.4242093563079834,,
150,1118.0,95.0,4.293265342712402,,
151,1118.0,101.0,3.9787211418151855,,
152,1118.0,733.0,3.8725836277008057,,
153,1118.0,789.0,3.7602827548980713,,
154,1118.0,823.0,3.727656126022339,,
155,1118.0,612.0,3.6208696365356445,,
156,1118.0,123.0,3.5576791763305664,,
157,1118.0,223.0,3.537832736968994,4.0,1498099508.0
158,1118.0,125.0,3.464583158493042,3.5,1498102681.0
159,1118.0,243.0,3.434199571609497,,
160,8419.0,479.0,3.917686939239502,,
161,8419.0,120.0,3.8497960567474365,,
162,8419.0,101.0,3.7996435165405273,,
163,8419.0,236.0,3.7554540634155273,,
164,8419.0,3.0,3.703662872314453,3.5,1193109821.0
165,8419.0,314.0,3.695972204208374,,
166,8419.0,546.0,3.683255195617676,3.0,1193634543.0
167,8419.0,331.0,3.625223398208618,,
168,8419.0,844.0,3.601170063018799,,
169,8419.0,809.0,3.590879440307617,,
170,13883.0,130.0,3.988513469696045,,
171,13883.0,140.0,3.9674007892608643,,
172,13883.0,350.0,3.963308334350586,,
173,13883.0,198.0,3.9400148391723633,,
174,13883.0,207.0,3.8908896446228027,,
175,13883.0,316.0,3.8410158157348633,,
176,13883.0,150.0,3.8366782665252686,,
177,13883.0,141.0,3.8016433715820312,4.0,1233010630.0
178,13883.0,3.0,3.716489553451538,3.5,1322086006.0
179,13883.0,63.0,3.6072428226470947,,
180,11309.0,343.0,3.464583158493042,,
181,11309.0,700.0,3.464583158493042,,
182,11309.0,712.0,3.464583158493042,,
183,11309.0,314.0,3.464583158493042,,
184,11309.0,305.0,3.464583158493042,,
185,11309.0,66.0,3.464583158493042,,
186,11309.0,474.0,3.464583158493042,,
187,11309.0,141.0,3.464583158493042,3.0,1200539105.0
188,11309.0,30.0,3.4573566913604736,,
189,11309.0,73.0,3.4250478744506836,,
190,7855.0,610.0,4.040167808532715,,
191,7855.0,140.0,3.9629809856414795,,
192,7855.0,106.0,3.899651050567627,,
193,7855.0,741.0,3.873114585876465,,
194,7855.0,120.0,3.8569676876068115,,
195,7855.0,577.0,3.83204984664917,,
196,7855.0,105.0,3.826286554336548,,
197,7855.0,602.0,3.8047895431518555,,
198,7855.0,122.0,3.765958547592163,,
199,7855.0,305.0,3.6857686042785645,1.0,974238151.0
200,4203.0,134.0,3.6665637493133545,,
201,4203.0,141.0,3.481651782989502,,
202,4203.0,612.0,3.464583158493042,,
203,4203.0,734.0,3.464583158493042,,
204,4203.0,308.0,3.464583158493042,,
205,4203.0,613.0,3.464583158493042,,
206,4203.0,306.0,3.464583158493042,,
207,4203.0,724.0,3.464583158493042,,
208,4203.0,59.0,3.464583158493042,,
209,4203.0,154.0,3.464583158493042,,
210,10708.0,610.0,4.1210784912109375,,
211,10708.0,134.0,4.0516862869262695,,
212,10708.0,507.0,4.031062126159668,4.0,1281565769.0
213,10708.0,575.0,4.012650489807129,,
214,10708.0,514.0,4.011040210723877,2.0,1281576471.0
215,10708.0,142.0,3.9308481216430664,,
216,10708.0,150.0,3.9250242710113525,,
217,10708.0,105.0,3.9197254180908203,,
218,10708.0,133.0,3.902679681777954,,
219,10708.0,139.0,3.893582344055176,,
220,6657.0,733.0,3.8956518173217773,3.0,993662803.0
221,6657.0,305.0,3.8920738697052,,
222,6657.0,948.0,3.88169002532959,,
223,6657.0,832.0,3.8185555934906006,3.0,993662948.0
224,6657.0,951.0,3.772294521331787,,
225,6657.0,865.0,3.747706174850464,,
226,6657.0,978.0,3.720702648162842,,
227,6657.0,612.0,3.669144630432129,,
228,6657.0,950.0,3.6357035636901855,,
229,6657.0,999.0,3.5931899547576904,,
230,10145.0,101.0,3.987539768218994,,
231,10145.0,138.0,3.881667375564575,,
232,10145.0,305.0,3.8621292114257812,,
233,10145.0,472.0,3.6545443534851074,,
234,10145.0,78.0,3.6363155841827393,,
235,10145.0,434.0,3.607933759689331,,
236,10145.0,152.0,3.548081159591675,,
237,10145.0,391.0,3.2193942070007324,,
238,10145.0,220.0,2.810673952102661,,
239,10145.0,284.0,2.6293699741363525,,
240,14542.0,131.0,4.396827697753906,,
241,14542.0,3.0,4.241416931152344,,
242,14542.0,383.0,4.20194673538208,,
243,14542.0,63.0,4.16525411605835,,
244,14542.0,173.0,4.094182968139648,,
245,14542.0,23.0,3.803603172302246,,
246,14542.0,217.0,3.7753641605377197,,
247,14542.0,149.0,3.7435989379882812,,
248,14542.0,54.0,3.62638258934021,,
249,14542.0,29.0,3.613908290863037,,
250,8277.0,546.0,3.102658987045288,,
251,8277.0,305.0,3.102297782897949,,
252,8277.0,331.0,3.064702033996582,,
253,8277.0,505.0,2.9556796550750732,,
254,8277.0,30.0,2.8232157230377197,,
255,8277.0,588.0,2.5523059368133545,4.5,1068661615.0
256,8277.0,545.0,2.5203940868377686,,
257,8277.0,582.0,2.5175020694732666,,
258,8277.0,652.0,2.346531629562378,,
259,8277.0,571.0,2.139956474304199,,
260,15811.0,129.0,4.102588176727295,,
261,15811.0,479.0,3.899700403213501,,
262,15811.0,477.0,3.7468276023864746,,
263,15811.0,138.0,3.6762075424194336,,
264,15811.0,314.0,3.6757290363311768,,
265,15811.0,823.0,3.503300666809082,,
266,15811.0,152.0,3.4681923389434814,,
267,15811.0,73.0,3.464583158493042,,
268,15811.0,40.0,3.464583158493042,,
269,15811.0,600.0,3.464583158493042,,
270,16006.0,120.0,4.147878170013428,,
271,16006.0,150.0,4.1275224685668945,4.0,1137475888.0
272,16006.0,101.0,4.107259273529053,,
273,16006.0,292.0,4.094851493835449,3.5,1137533331.0
274,16006.0,4.0,4.0534844398498535,,
275,16006.0,660.0,4.023011684417725,,
276,16006.0,314.0,4.022283554077148,,
277,16006.0,559.0,4.0119452476501465,,
278,16006.0,305.0,4.00736665725708,,
279,16006.0,383.0,3.9811081886291504,,
280,9226.0,95.0,4.341218948364258,,
281,9226.0,140.0,4.175472259521484,,
282,9226.0,198.0,4.113278388977051,,
283,9226.0,316.0,4.037930488586426,,
284,9226.0,326.0,3.9547529220581055,,
285,9226.0,292.0,3.946671962738037,3.5,1413594891.0
286,9226.0,314.0,3.9418749809265137,,
287,9226.0,222.0,3.579740524291992,,
288,9226.0,223.0,3.4070487022399902,3.5,1413896199.0
289,9226.0,214.0,3.3880088329315186,,
290,1911.0,100.0,4.119119167327881,,
291,1911.0,105.0,3.997795820236206,,
292,1911.0,311.0,3.981638193130493,,
293,1911.0,141.0,3.97124981880188,,
294,1911.0,353.0,3.929279327392578,,
295,1911.0,839.0,3.5732367038726807,2.5,1151845033.0
296,1911.0,769.0,3.4846737384796143,,
297,1911.0,551.0,3.3586630821228027,,
298,1911.0,313.0,3.3040823936462402,,
299,1911.0,620.0,3.18483567237854,,
300,12171.0,95.0,4.496768951416016,,
301,12171.0,120.0,4.290228843688965,,
302,12171.0,577.0,4.272709846496582,,
303,12171.0,372.0,4.25594425201416,4.0,974785384.0
304,12171.0,141.0,4.24772834777832,3.0,1077225425.0
305,12171.0,166.0,4.241745948791504,,
306,12171.0,138.0,4.181246757507324,,
307,12171.0,864.0,4.164852142333984,,
308,12171.0,383.0,4.144786834716797,,
309,12171.0,328.0,4.134980201721191,,
310,4601.0,66.0,4.391629219055176,,
311,4601.0,272.0,4.117565155029297,,
312,4601.0,152.0,4.106356143951416,,
313,4601.0,144.0,4.069467067718506,,
314,4601.0,400.0,4.012277603149414,,
315,4601.0,30.0,3.995985507965088,,
316,4601.0,265.0,3.8820648193359375,,
317,4601.0,588.0,3.8663828372955322,,
318,4601.0,361.0,3.702394485473633,,
319,4601.0,77.0,3.676881790161133,,
320,9347.0,95.0,4.12643575668335,,
321,9347.0,108.0,3.464583158493042,,
322,9347.0,299.0,3.4528026580810547,,
323,9347.0,764.0,3.425657033920288,,
324,9347.0,148.0,3.42044734954834,,
325,9347.0,283.0,3.3050291538238525,,
326,9347.0,651.0,3.3011364936828613,,
327,9347.0,612.0,3.2998909950256348,,
328,9347.0,747.0,3.196960926055908,,
329,9347.0,726.0,3.158172845840454,,
330,4796.0,328.0,3.464583158493042,,
331,4796.0,59.0,3.4479260444641113,,
332,4796.0,343.0,3.4335744380950928,,
333,4796.0,485.0,3.425870180130005,2.0,887408190.0
334,4796.0,649.0,3.3726649284362793,3.0,889309747.0
335,4796.0,30.0,3.3092734813690186,4.0,887404217.0
336,4796.0,551.0,3.274266481399536,,
337,4796.0,76.0,3.206634283065796,,
338,4796.0,13.0,3.177614212036133,,
339,4796.0,220.0,3.089388132095337,,
340,5696.0,365.0,4.44798469543457,,
341,5696.0,207.0,4.336709022521973,,
342,5696.0,292.0,4.272274494171143,3.5,1100184920.0
343,5696.0,236.0,4.25541353225708,3.5,1236287041.0
344,5696.0,353.0,4.243415355682373,4.5,1180999595.0
345,5696.0,314.0,4.210807800292969,,
346,5696.0,155.0,4.177770614624023,,
347,5696.0,646.0,4.109809875488281,,
348,5696.0,12.0,4.089595317840576,,
349,5696.0,123.0,3.9491686820983887,,
350,1519.0,741.0,3.542142391204834,4.0,1293424860.0
351,1519.0,957.0,3.4200596809387207,,
352,1519.0,173.0,3.399158000946045,2.5,1288392202.0
353,1519.0,939.0,3.344320297241211,,
354,1519.0,114.0,3.3195905685424805,,
355,1519.0,832.0,3.2840800285339355,,
356,1519.0,909.0,3.239929437637329,,
357,1519.0,988.0,3.218095541000366,,
358,1519.0,833.0,3.198418140411377,,
359,1519.0,872.0,3.033193349838257,,
360,14932.0,3.0,3.417774200439453,,
361,14932.0,577.0,3.415961980819702,,
362,14932.0,353.0,3.3654747009277344,,
363,14932.0,807.0,3.286454200744629,,
364,14932.0,700.0,3.281083583831787,,
365,14932.0,201.0,3.2658982276916504,,
366,14932.0,989.0,3.2426695823669434,,
367,14932.0,323.0,3.2406837940216064,,
368,14932.0,343.0,3.232276201248169,,
369,14932.0,383.0,3.213566780090332,,
370,1707.0,292.0,3.7971928119659424,3.0,1126594615.0
371,1707.0,138.0,3.718747615814209,,
372,1707.0,206.0,3.3058958053588867,,
373,1707.0,125.0,3.246730089187622,3.5,1226897021.0
374,1707.0,489.0,3.244175434112549,,
375,1707.0,313.0,3.2170519828796387,,
376,1707.0,94.0,3.1588969230651855,,
377,1707.0,398.0,3.108644962310791,,
378,1707.0,438.0,3.07496976852417,,
379,1707.0,449.0,3.045426607131958,,
380,2481.0,741.0,4.358609199523926,,
381,2481.0,864.0,4.230841636657715,,
382,2481.0,331.0,4.191205024719238,,
383,2481.0,0.0,4.1800456047058105,,
384,2481.0,855.0,4.1551194190979,,
385,2481.0,964.0,3.9496142864227295,,
386,2481.0,924.0,3.8208327293395996,2.0,877804350.0
387,2481.0,21.0,3.5478203296661377,4.0,876180457.0
388,2481.0,731.0,3.362546920776367,,
389,2481.0,652.0,3.3018994331359863,,
390,8808.0,834.0,4.054804801940918,,
391,8808.0,3.0,3.9303231239318848,,
392,8808.0,138.0,3.9239447116851807,,
393,8808.0,725.0,3.900996685028076,,
394,8808.0,844.0,3.8296420574188232,,
395,8808.0,206.0,3.4590322971343994,,
396,8808.0,125.0,3.2475030422210693,,
397,8808.0,21.0,3.1240005493164062,,
398,8808.0,664.0,2.8143980503082275,,
399,8808.0,762.0,2.661017417907715,,
400,15060.0,66.0,4.434983730316162,,
401,15060.0,141.0,4.3706536293029785,4.5,1495470493.0
402,15060.0,948.0,4.294035911560059,,
403,15060.0,137.0,4.277180194854736,,
404,15060.0,828.0,4.259449481964111,,
405,15060.0,698.0,4.230737686157227,,
406,15060.0,485.0,4.212782382965088,3.5,1500673304.0
407,15060.0,272.0,4.17631721496582,,
408,15060.0,591.0,4.162411212921143,,
409,15060.0,921.0,4.100681304931641,,
410,13879.0,131.0,3.9221150875091553,,
411,13879.0,477.0,3.7489213943481445,,
412,13879.0,3.0,3.6856465339660645,4.0,1316529057.0
413,13879.0,578.0,3.6586523056030273,,
414,13879.0,419.0,3.5927977561950684,3.5,1316530700.0
415,13879.0,559.0,3.5891737937927246,,
416,13879.0,59.0,3.466776132583618,,
417,13879.0,472.0,3.411081314086914,,
418,13879.0,448.0,3.408538579940796,,
419,13879.0,394.0,3.399496078491211,,
420,14161.0,95.0,4.027057647705078,,
421,14161.0,140.0,3.806821346282959,,
422,14161.0,312.0,3.6812267303466797,,
423,14161.0,136.0,3.6438581943511963,,
424,14161.0,292.0,3.6201705932617188,3.0,967359169.0
425,14161.0,938.0,3.5528922080993652,,
426,14161.0,118.0,3.5373189449310303,,
427,14161.0,304.0,3.519273281097412,,
428,14161.0,733.0,3.510153293609619,,
429,14161.0,697.0,3.501293420791626,,
430,2655.0,741.0,4.264291763305664,,
431,2655.0,725.0,4.119508743286133,,
432,2655.0,137.0,4.096254348754883,,
433,2655.0,605.0,4.094726085662842,4.0,975912296.0
434,2655.0,472.0,3.9551382064819336,,
435,2655.0,373.0,3.7647433280944824,,
436,2655.0,65.0,3.7436325550079346,,
437,2655.0,541.0,3.735848903656006,,
438,2655.0,40.0,3.7208080291748047,,
439,2655.0,92.0,3.636441230773926,,
440,9475.0,100.0,3.785512924194336,,
441,9475.0,66.0,3.7200887203216553,,
442,9475.0,207.0,3.701465368270874,,
443,9475.0,228.0,3.4843673706054688,,
444,9475.0,272.0,3.452716827392578,,
445,9475.0,596.0,3.337289571762085,4.0,1462405662.0
446,9475.0,206.0,3.2852704524993896,,
447,9475.0,288.0,3.275921106338501,,
448,9475.0,404.0,3.259309768676758,,
449,9475.0,563.0,3.1919548511505127,,
450,17523.0,479.0,3.6261472702026367,,
451,17523.0,101.0,3.4926648139953613,,
452,17523.0,141.0,3.489503860473633,3.5,1498537590.0
453,17523.0,138.0,3.455397129058838,,
454,17523.0,305.0,3.4521312713623047,,
455,17523.0,546.0,3.4215855598449707,,
456,17523.0,152.0,3.322619676589966,,
457,17523.0,313.0,3.1950490474700928,,
458,17523.0,217.0,3.1459450721740723,,
459,17523.0,616.0,3.0921123027801514,,
460,13665.0,95.0,3.5863120555877686,2.5,1106705580.0
461,13665.0,483.0,3.464583158493042,,
462,13665.0,807.0,3.464583158493042,,
463,13665.0,865.0,3.464583158493042,,
464,13665.0,140.0,3.464583158493042,,
465,13665.0,935.0,3.464583158493042,,
466,13665.0,698.0,3.464583158493042,,
467,13665.0,780.0,3.464583158493042,4.0,1096914851.0
468,13665.0,434.0,3.432999610900879,1.5,1096998140.0
469,13665.0,114.0,3.4301540851593018,,
470,19262.0,207.0,4.256152153015137,2.0,1524106346.0
471,19262.0,142.0,4.220272064208984,,
472,19262.0,372.0,4.1979875564575195,,
473,19262.0,292.0,4.185553550720215,2.0,1524105264.0
474,19262.0,63.0,4.039456844329834,,
475,19262.0,347.0,4.022215366363525,,
476,19262.0,114.0,3.9398672580718994,,
477,19262.0,569.0,3.923776149749756,,
478,19262.0,375.0,3.868912935256958,,
479,19262.0,611.0,3.820528030395508,0.5,1525973075.0
480,10712.0,479.0,3.7349226474761963,,
481,10712.0,66.0,3.7319700717926025,,
482,10712.0,142.0,3.667224645614624,,
483,10712.0,136.0,3.5876927375793457,,
484,10712.0,139.0,3.5509886741638184,,
485,10712.0,2.0,3.546621799468994,,
486,10712.0,274.0,3.5235486030578613,,
487,10712.0,191.0,3.478898048400879,,
488,10712.0,314.0,3.466994524002075,3.0,1006798370.0
489,10712.0,63.0,3.379437208175659,,
490,10472.0,138.0,3.7546815872192383,,
491,10472.0,314.0,3.754220485687256,,
492,10472.0,948.0,3.725388288497925,,
493,10472.0,920.0,3.6721315383911133,,
494,10472.0,0.0,3.660799026489258,,
495,10472.0,201.0,3.6561429500579834,,
496,10472.0,832.0,3.597477436065674,,
497,10472.0,909.0,3.358006715774536,,
498,10472.0,582.0,3.048612117767334,,
499,10472.0,974.0,3.000713586807251,,
500,10134.0,129.0,4.423958778381348,,
501,10134.0,150.0,4.210018157958984,,
502,10134.0,141.0,4.183475494384766,4.5,1166622384.0
503,10134.0,118.0,4.121020317077637,,
504,10134.0,314.0,4.112294673919678,,
505,10134.0,305.0,4.098400115966797,,
506,10134.0,137.0,4.0688886642456055,,
507,10134.0,0.0,4.037785530090332,,
508,10134.0,855.0,4.017096519470215,,
509,10134.0,173.0,3.953747272491455,,
510,6887.0,140.0,4.023914337158203,,
511,6887.0,120.0,3.9221913814544678,,
512,6887.0,138.0,3.774963617324829,,
513,6887.0,201.0,3.677377700805664,,
514,6887.0,638.0,3.674746513366699,,
515,6887.0,809.0,3.6731162071228027,,
516,6887.0,78.0,3.561340570449829,,
517,6887.0,570.0,3.464583158493042,,
518,6887.0,65.0,3.445789337158203,,
519,6887.0,169.0,3.431785821914673,3.0,1042283818.0
520,15480.0,207.0,4.041436195373535,,
521,15480.0,166.0,3.952962875366211,,
522,15480.0,138.0,3.8763413429260254,,
523,15480.0,137.0,3.8247058391571045,,
524,15480.0,343.0,3.6624038219451904,,
525,15480.0,612.0,3.6326398849487305,,
526,15480.0,222.0,3.5887951850891113,,
527,15480.0,123.0,3.546724319458008,,
528,15480.0,223.0,3.5267996788024902,,
529,15480.0,570.0,3.502216339111328,,
530,4798.0,120.0,3.736335515975952,,
531,4798.0,3.0,3.5818889141082764,,
532,4798.0,314.0,3.5737979412078857,,
533,4798.0,807.0,3.466845750808716,,
534,4798.0,769.0,3.464583158493042,,
535,4798.0,680.0,3.464583158493042,,
536,4798.0,641.0,3.464583158493042,,
537,4798.0,632.0,3.464583158493042,,
538,4798.0,590.0,3.464583158493042,3.0,1468727529.0
539,4798.0,497.0,3.4404592514038086,,
540,15536.0,95.0,4.215478897094727,,
541,15536.0,610.0,4.099826335906982,,
542,15536.0,134.0,4.029205799102783,,
543,15536.0,140.0,4.026117324829102,,
544,15536.0,212.0,3.9900906085968018,,
545,15536.0,631.0,3.966082811355591,,
546,15536.0,104.0,3.96269154548645,,
547,15536.0,577.0,3.9006264209747314,,
548,15536.0,133.0,3.8777832984924316,,
549,15536.0,935.0,3.8610334396362305,,
550,9176.0,134.0,4.117110252380371,,
551,9176.0,479.0,4.079934597015381,,
552,9176.0,66.0,4.0607404708862305,,
553,9176.0,312.0,4.011320114135742,,
554,9176.0,166.0,3.9574027061462402,,
555,9176.0,137.0,3.829505443572998,,
556,9176.0,328.0,3.8231918811798096,,
557,9176.0,828.0,3.804269790649414,,
558,9176.0,860.0,3.789402484893799,,
559,9176.0,761.0,3.7640695571899414,,
560,815.0,129.0,4.237902641296387,,
561,815.0,136.0,3.9562642574310303,,
562,815.0,775.0,3.92760968208313,,
563,815.0,122.0,3.912381887435913,,
564,815.0,3.0,3.8620362281799316,,
565,815.0,138.0,3.855386734008789,,
566,815.0,997.0,3.8210041522979736,,
567,815.0,807.0,3.752553701400757,,
568,815.0,59.0,3.741173028945923,,
569,815.0,863.0,3.7281506061553955,,
570,10073.0,100.0,4.350337028503418,,
571,10073.0,631.0,4.30692195892334,,
572,10073.0,655.0,4.303249359130859,,
573,10073.0,733.0,4.154904842376709,4.0,1515923088.0
574,10073.0,724.0,4.12645149230957,,
575,10073.0,137.0,4.123771667480469,,
576,10073.0,152.0,3.994906425476074,,
577,10073.0,288.0,3.895371913909912,,
578,10073.0,769.0,3.8845622539520264,,
579,10073.0,65.0,3.7782392501831055,,
580,12349.0,120.0,3.3227076530456543,,
581,12349.0,384.0,3.3002758026123047,,
582,12349.0,697.0,3.255831718444824,,
583,12349.0,304.0,3.2257347106933594,,
584,12349.0,925.0,3.209130048751831,,
585,12349.0,860.0,3.199887275695801,,
586,12349.0,150.0,3.1928186416625977,,
587,12349.0,655.0,3.1915626525878906,,
588,12349.0,771.0,3.180402994155884,,
589,12349.0,712.0,3.177971363067627,,
590,3553.0,59.0,3.8704302310943604,,
591,3553.0,239.0,3.852038621902466,,
592,3553.0,272.0,3.7941088676452637,,
593,3553.0,30.0,3.644660711288452,,
594,3553.0,65.0,3.536602258682251,,
595,3553.0,13.0,3.5106570720672607,,
596,3553.0,92.0,3.4651145935058594,,
597,3553.0,283.0,3.464583158493042,,
598,3553.0,169.0,3.464583158493042,,
599,3553.0,22.0,3.439418077468872,2.5,1111083183.0
600,9976.0,939.0,3.464583158493042,,
601,9976.0,839.0,3.464583158493042,,
602,9976.0,789.0,3.464583158493042,,
603,9976.0,141.0,3.464583158493042,,
604,9976.0,612.0,3.464583158493042,,
605,9976.0,844.0,3.463930130004883,,
606,9976.0,963.0,3.412830114364624,,
607,9976.0,793.0,3.3522815704345703,,
608,9976.0,497.0,3.328378200531006,,
609,9976.0,349.0,3.315977096557617,,
610,13764.0,198.0,3.7794036865234375,,
611,13764.0,135.0,3.755739688873291,,
612,13764.0,631.0,3.7408835887908936,,
613,13764.0,105.0,3.6604042053222656,,
614,13764.0,101.0,3.639524221420288,,
615,13764.0,660.0,3.529135227203369,,
616,13764.0,580.0,3.4999618530273438,,
617,13764.0,189.0,3.464583158493042,,
618,13764.0,468.0,3.464583158493042,,
619,13764.0,430.0,3.464583158493042,,
620,14368.0,134.0,4.014558792114258,,
621,14368.0,140.0,4.011436462402344,,
